id,uid,name,time,duration
572788,B04,com.apple.mobilesafari,1287783964,52
572789,B04,SpringBoard,1287784016,41
572790,B04,com.backflipstudios.ninjump,1287784231,255
572791,B04,SpringBoard,1287784486,3
572792,B04,com.apple.mobilesafari,1287784489,10
572793,B04,SpringBoard,1287784499,8
572794,B04,com.facebook.Facebook,1287784507,13
572795,B04,SpringBoard,1287784520,90
572796,B04,com.apple.MobileSMS,1287784847,14
572797,B04,com.apple.MobileSMS,1287784879,33
572798,B04,SpringBoard,1287786263,45
572799,B04,com.apple.MobileSMS,1287786308,3
572800,B04,SpringBoard,1287786311,1
572801,B04,SpringBoard,1287787114,2
572802,B04,com.apple.MobileSMS,1287787116,84
572803,B04,SpringBoard,1287788870,2
572804,B04,com.apple.mobilesafari,1287788872,11
572805,B04,SpringBoard,1287788883,1
572806,B04,com.apple.mobilemail,1287788884,18
572807,B04,com.apple.mobilesafari,1287789474,17
572808,B04,SpringBoard,1287789491,15
572809,B04,SpringBoard,1287793605,5
572810,B04,com.apple.mobilesafari,1287793610,22
572811,B04,SpringBoard,1287793767,2
572812,B04,com.apple.mobilesafari,1287793769,464
572813,B04,com.apple.MobileSMS,1287794657,11
572814,B04,SpringBoard,1287798955,2
572815,B04,com.apple.mobilesafari,1287798957,14
572816,B04,SpringBoard,1287799140,3
572817,B04,com.apple.mobilemail,1287799143,5
572818,B04,com.apple.MobileSMS,1287799841,11
572819,B04,SpringBoard,1287799979,5
572820,B04,com.apple.MobileSMS,1287803011,2
572821,B04,SpringBoard,1287803013,1
572822,B04,com.apple.mobilesafari,1287803014,10
572823,B04,SpringBoard,1287804113,3
572824,B04,com.apple.mobilephone,1287804116,4
572825,B04,SpringBoard,1287804433,5
572826,B04,com.facebook.Facebook,1287804438,147
572827,B04,SpringBoard,1287804585,75
572828,B04,com.facebook.Facebook,1287804660,3
572829,B04,SpringBoard,1287804663,4
572830,B04,com.apple.MobileSMS,1287806403,3
572831,B04,SpringBoard,1287806683,2
572832,B04,com.apple.mobilemail,1287806685,14
572833,B04,SpringBoard,1287806699,1
572834,B04,com.apple.mobilesafari,1287806700,7
572835,B04,SpringBoard,1287806707,13
572836,B04,com.groupon.grouponapp,1287806720,110
572837,B04,com.apple.MobileSMS,1287807194,3
572838,B04,SpringBoard,1287807199,15
572839,B04,com.apple.MobileSMS,1287807427,3
572840,B04,SpringBoard,1287807430,7
572841,B04,com.apple.AppStore,1287807437,37
572842,B04,SpringBoard,1287807474,45
572843,B04,com.redbox.m,1287807519,125
572844,B04,SpringBoard,1287807659,5
572845,B04,com.apple.mobilesafari,1287807664,58
572846,B04,SpringBoard,1287807722,1
572847,B04,com.apple.mobilesafari,1287807723,12
572848,B04,SpringBoard,1287807735,15
572849,B04,SpringBoard,1287807758,3
572850,B04,com.apple.MobileSMS,1287808203,3
572851,B04,SpringBoard,1287808206,2
572852,B04,com.apple.Preferences,1287808208,6
572853,B04,SpringBoard,1287808296,7
572854,B04,com.apple.MobileSMS,1287808303,172
572855,B04,com.apple.MobileSMS,1287808814,3
572856,B04,SpringBoard,1287808817,1
572857,B04,com.apple.mobilesafari,1287808818,107
572858,B04,com.apple.youtube,1287808925,3
572859,B04,SpringBoard,1287808928,2
572860,B04,com.apple.mobilesafari,1287808930,290
572861,B04,SpringBoard,1287809220,15
572862,B04,com.apple.mobilesafari,1287809857,142
572863,B04,SpringBoard,1287809999,25
572864,B04,SpringBoard,1287810042,3
572865,B04,com.apple.mobilesafari,1287810276,54
572866,B04,com.apple.mobilesafari,1287810354,69
572867,B04,SpringBoard,1287810423,16
572868,B04,SpringBoard,1287812086,6
572869,B04,com.groupon.grouponapp,1287812092,27
572870,B04,SpringBoard,1287812119,15
572871,B04,com.apple.Preferences,1287845411,5
572872,B04,SpringBoard,1287845416,4
572873,B04,com.livingsocial.deals,1287845420,16
572874,B04,SpringBoard,1287845436,2
572875,B04,com.apple.mobilemail,1287845438,20
572876,B04,SpringBoard,1287845458,2
572877,B04,com.apple.mobilesafari,1287845460,15
572878,B04,SpringBoard,1287845475,2
572879,B04,com.facebook.Facebook,1287845477,256
572880,B04,SpringBoard,1287846750,11
572881,B04,com.weather.TWC,1287846761,52
572882,B04,SpringBoard,1287849418,5
572883,B04,com.apple.MobileSMS,1287853821,1
572884,B04,SpringBoard,1287853822,1
572885,B04,com.apple.mobilesafari,1287853823,14
572886,B04,SpringBoard,1287853837,1
572887,B04,com.apple.mobilemail,1287853838,17
572888,B04,SpringBoard,1287853855,3
572889,B04,com.facebook.Facebook,1287853858,146
572890,B04,SpringBoard,1287854004,13
572891,B04,com.backflipstudios.ninjump,1287854017,207
572892,B04,SpringBoard,1287854224,9
572893,B04,SpringBoard,1287857290,3
572894,B04,com.apple.mobilesafari,1287857293,14
572895,B04,SpringBoard,1287857307,1
572896,B04,com.apple.mobilemail,1287857308,48
572897,B04,SpringBoard,1287857356,15
572898,B04,com.facebook.Facebook,1287860309,133
572899,B04,SpringBoard,1287860442,16
572900,B04,SpringBoard,1287860976,8
572901,B04,com.apple.MobileSMS,1287861217,2
572902,B04,SpringBoard,1287861219,530
572903,B04,com.apple.mobilesafari,1287861749,65
572904,B04,SpringBoard,1287861814,511
572905,B04,com.apple.mobilesafari,1287862935,54
572906,B04,SpringBoard,1287862989,16
572907,B04,SpringBoard,1287863137,1
572908,B04,SpringBoard,1287863948,1
572909,B04,SpringBoard,1287864055,41
572910,B04,SpringBoard,1287864563,2
572911,B04,SpringBoard,1287864850,2
572912,B04,com.apple.MobileSMS,1287864856,15
572913,B04,SpringBoard,1287865724,3
572914,B04,com.apple.MobileSMS,1287865727,6
572915,B04,SpringBoard,1287865733,15
572916,B04,com.apple.mobilephone,1287865909,33
572917,B04,SpringBoard,1287866129,7
572918,B04,SpringBoard,1287866769,1
572919,B04,com.apple.MobileSMS,1287866770,31
572920,B04,SpringBoard,1287866801,15
572921,B04,SpringBoard,1287866862,6
572922,B04,com.apple.mobilephone,1287870331,3
572923,B04,SpringBoard,1287870334,2
572924,B04,com.apple.MobileSMS,1287871189,6
572925,B04,SpringBoard,1287871195,8
572926,B04,com.apple.mobilesafari,1287871203,15
572927,B04,SpringBoard,1287871218,1
572928,B04,com.apple.mobilemail,1287871219,13
572929,B04,SpringBoard,1287871266,8
572930,B04,com.webmd.mobile,1287871274,3
572931,B04,SpringBoard,1287875865,5
572932,B04,com.apple.MobileSMS,1287875870,16
572933,B04,SpringBoard,1287875886,2
572934,B04,com.apple.mobilemail,1287875888,20
572935,B04,SpringBoard,1287875908,2
572936,B04,com.apple.MobileSMS,1287876556,31
572937,B04,SpringBoard,1287878869,11
572938,B04,com.apple.mobilephone,1287879165,3
572939,B04,SpringBoard,1287879168,1
572940,B04,com.apple.mobilephone,1287879169,2
572941,B04,SpringBoard,1287879171,2
572942,B04,com.apple.MobileSMS,1287880121,5
572943,B04,SpringBoard,1287880706,3359
572944,B04,SpringBoard,1287890762,3
572945,B04,com.apple.mobilemail,1287894472,2
572946,B04,SpringBoard,1287894474,3
572947,B04,com.apple.mobileslideshow-Camera,1287894477,132
572948,B04,SpringBoard,1287894609,16
572949,B04,com.apple.mobilemail,1287932682,39
572950,B04,SpringBoard,1287932721,1
572951,B04,com.apple.mobilesafari,1287932722,46
572952,B04,SpringBoard,1287932768,5
572953,B04,com.facebook.Facebook,1287933763,3
572954,B04,SpringBoard,1287933766,2
572955,B04,com.apple.mobilesafari,1287933768,1289
572956,B04,SpringBoard,1287937562,17
572957,B04,com.apple.mobilephone,1287937743,6
572958,B04,SpringBoard,1287937810,15
572959,B04,com.apple.mobileslideshow-Photos,1287941820,78
572960,B04,SpringBoard,1287941898,1
572961,B04,com.apple.mobilemail,1287941899,44
572962,B04,com.apple.mobilesafari,1287944471,264
572963,B04,SpringBoard,1287944735,3
572964,B04,com.apple.MobileSMS,1287944738,18
572965,B04,SpringBoard,1287944756,1
572966,B04,com.apple.mobilesafari,1287944757,15
572967,B04,SpringBoard,1287944772,4
572968,B04,com.facebook.Facebook,1287944776,94
572969,B04,SpringBoard,1287944870,4
572970,B04,com.apple.MobileSMS,1287944874,45
572971,B04,SpringBoard,1287946107,6
572972,B04,com.apple.Maps,1287946113,55
572973,B04,SpringBoard,1287946168,138
572974,B04,com.apple.mobileslideshow-Photos,1287946306,33
572975,B04,com.distinctdev.tmtlite,1287950338,6
572976,B04,SpringBoard,1287950344,9
572977,B04,com.apple.youtube,1287950353,71
572978,B04,SpringBoard,1287950652,307
572979,B04,com.apple.mobilesafari,1287950959,43
572980,B04,SpringBoard,1287951002,2
572981,B04,com.apple.mobilemail,1287951004,20
572982,B04,SpringBoard,1287951024,6
572983,B04,com.facebook.Facebook,1287951030,28
572984,B04,SpringBoard,1287951058,4
572985,B04,com.apple.Maps,1287951659,58
572986,B04,SpringBoard,1287951717,15
572987,B04,SpringBoard,1287952795,6
572988,B04,com.apple.mobilesafari,1287952801,341
572989,B04,SpringBoard,1287953142,15
572990,B04,SpringBoard,1287956293,3
572991,B04,com.apple.MobileSMS,1287956296,81
572992,B04,SpringBoard,1287956377,15
572993,B04,SpringBoard,1287963294,5
572994,B04,com.apple.mobilesafari,1287963299,52
572995,B04,SpringBoard,1287963351,15
572996,B04,SpringBoard,1287963532,2
572997,B04,com.apple.mobilemail,1287963534,16
572998,B04,SpringBoard,1287963550,5
572999,B04,com.facebook.Facebook,1287963555,154
573000,B04,SpringBoard,1287964153,13
573001,B04,com.groupon.grouponapp,1287964166,14
573002,B04,SpringBoard,1287964256,3
573003,B04,com.apple.mobilesafari,1287964259,45
573004,B04,SpringBoard,1287964304,17
573005,B04,com.apple.mobilesafari,1287964465,14
573006,B04,SpringBoard,1287967848,10
573007,B04,com.apple.Maps,1287967858,1
573008,B04,SpringBoard,1287967859,15
573009,B04,com.apple.mobilesafari,1287968791,32
573010,B04,SpringBoard,1287969092,14
573011,B04,SpringBoard,1287973241,2
573012,B04,com.apple.mobilemail,1287973243,29
573013,B04,SpringBoard,1287973272,6
573014,B04,com.apple.mobilesafari,1287973278,15
573015,B04,com.apple.mobileslideshow-Photos,1287976110,48
573016,B04,SpringBoard,1287976158,2
573017,B04,com.apple.mobileslideshow-Camera,1287976160,92
573018,B04,SpringBoard,1287976252,15
573019,B04,SpringBoard,1287981711,4
573020,B04,com.apple.mobilesafari,1287981715,10
573021,B04,SpringBoard,1287981725,1
573022,B04,com.apple.mobilemail,1287981726,49
573023,B04,SpringBoard,1287982418,3
573024,B04,com.apple.mobilemail,1287982421,11
573025,B04,SpringBoard,1287982432,15
573026,B04,SpringBoard,1287983240,4
573027,B04,com.apple.MobileSMS,1287983244,61
573028,B04,SpringBoard,1287983305,15
573029,B04,com.facebook.Facebook,1287983823,29
573030,B04,SpringBoard,1287983852,4
573031,B04,com.apple.MobileSMS,1287984688,4
573032,B04,SpringBoard,1287984692,15
573033,B04,SpringBoard,1287985195,3
573034,B04,com.apple.MobileSMS,1287985198,3
573035,B04,SpringBoard,1287985201,15
573036,B04,com.apple.MobileSMS,1287989066,3
573037,B04,SpringBoard,1287989069,1
573038,B04,com.apple.mobilemail,1287989070,95
573039,B04,SpringBoard,1287990104,2
573040,B04,com.apple.mobilemail,1287990106,18
573041,B04,SpringBoard,1287990124,4
573042,B04,com.facebook.Facebook,1287990128,70
573043,B04,SpringBoard,1287990198,15
573044,B04,SpringBoard,1287991586,7
573045,B04,com.apple.mobiletimer,1287991593,28
573046,B04,SpringBoard,1287991621,2349
573047,B04,SpringBoard,1288007114,7
573048,B04,com.apple.mobiletimer,1288007121,40
573049,B04,SpringBoard,1288009907,4
573050,B04,com.apple.mobilemail,1288009911,66
573051,B04,SpringBoard,1288009977,1
573052,B04,com.apple.mobilesafari,1288009978,13
573053,B04,SpringBoard,1288009991,8
573054,B04,com.groupon.grouponapp,1288009999,17
573055,B04,SpringBoard,1288011821,4
573056,B04,com.apple.MobileSMS,1288011825,30
573057,B04,SpringBoard,1288011855,2
573058,B04,com.apple.mobilemail,1288011857,13
573059,B04,SpringBoard,1288013039,2
573060,B04,com.apple.mobilesafari,1288013041,32
573061,B04,SpringBoard,1288013073,15
573062,B04,SpringBoard,1288015176,2
573063,B04,com.apple.mobilesafari,1288015178,20
573064,B04,SpringBoard,1288015198,1
573065,B04,com.apple.mobilemail,1288015199,24
573066,B04,SpringBoard,1288017711,2
573067,B04,com.apple.mobilesafari,1288017713,100
573068,B04,SpringBoard,1288019111,2
573069,B04,com.apple.mobilesafari,1288019113,12
573070,B04,SpringBoard,1288019125,15
573071,B04,SpringBoard,1288020231,1
573072,B04,com.apple.mobilesafari,1288020232,10
573073,B04,SpringBoard,1288020242,2
573074,B04,com.apple.mobilemail,1288020244,101
573075,B04,SpringBoard,1288020345,32
573076,B04,SpringBoard,1288021100,2
573077,B04,com.apple.mobilesafari,1288021102,12
573078,B04,SpringBoard,1288021349,7
573079,B04,com.apple.MobileSMS,1288021739,5
573080,B04,SpringBoard,1288021744,15
573081,B04,SpringBoard,1288022873,3
573082,B04,com.apple.MobileSMS,1288022886,14
573083,B04,com.apple.MobileSMS,1288024072,14
573084,B04,com.apple.MobileSMS,1288025392,21
573085,B04,SpringBoard,1288025413,44
573086,B04,com.apple.MobileSMS,1288025488,23
573087,B04,SpringBoard,1288025511,13
573088,B04,com.apple.MobileSMS,1288025582,4
573089,B04,SpringBoard,1288025586,3
573090,B04,SpringBoard,1288025678,95
573091,B04,com.apple.MobileSMS,1288025773,5
573092,B04,SpringBoard,1288025921,20
573093,B04,com.apple.MobileSMS,1288026054,4
573094,B04,com.apple.mobilemail,1288026197,52
573095,B04,SpringBoard,1288026249,231
573096,B04,com.apple.mobilemail,1288027749,20
573097,B04,SpringBoard,1288027774,15
573098,B04,SpringBoard,1288029085,3
573099,B04,com.apple.MobileSMS,1288031456,6
573100,B04,SpringBoard,1288031486,2
573101,B04,com.apple.mobilemail,1288031488,41
573102,B04,SpringBoard,1288031529,1
573103,B04,com.apple.mobilesafari,1288031530,14
573104,B04,SpringBoard,1288034192,3
573105,B04,com.apple.MobileSMS,1288034195,1
573106,B04,SpringBoard,1288034196,2
573107,B04,com.apple.mobilemail,1288034198,23
573108,B04,SpringBoard,1288034221,2
573109,B04,com.apple.mobilesafari,1288034223,23
573110,B04,SpringBoard,1288034246,15
573111,B04,com.apple.MobileSMS,1288034552,38
573112,B04,SpringBoard,1288034590,4
573113,B04,com.facebook.Facebook,1288034594,5
573114,B04,com.apple.MobileSMS,1288034599,40
573115,B04,SpringBoard,1288034639,11
573116,B04,com.facebook.Facebook,1288034650,26
573117,B04,SpringBoard,1288034736,3
573118,B04,com.apple.MobileSMS,1288035113,12
573119,B04,SpringBoard,1288035125,1
573120,B04,com.apple.mobilemail,1288035126,33
573121,B04,SpringBoard,1288035159,6
573122,B04,com.apple.mobilenotes,1288035165,87
573123,B04,SpringBoard,1288036736,2
573124,B04,com.apple.mobilesafari,1288038682,24
573125,B04,SpringBoard,1288039128,2
573126,B04,com.apple.mobilemail,1288039130,23
573127,B04,SpringBoard,1288039153,2
573128,B04,SpringBoard,1288039863,3
573129,B04,com.apple.mobilenotes,1288039866,28
573130,B04,SpringBoard,1288039894,15
573131,B04,SpringBoard,1288040717,2
573132,B04,com.apple.mobilemail,1288040719,8
573133,B04,SpringBoard,1288040727,22
573134,B04,com.apple.mobilemail,1288041007,25
573135,B04,SpringBoard,1288041032,2
573136,B04,com.apple.mobilesafari,1288041034,35
573137,B04,SpringBoard,1288041069,15
573138,B04,SpringBoard,1288044263,3
573139,B04,com.apple.mobilephone,1288044503,2
573140,B04,SpringBoard,1288044505,3
573141,B04,com.apple.MobileSMS,1288044530,15
573142,B04,com.apple.mobilesafari,1288044709,10
573143,B04,SpringBoard,1288044719,4
573144,B04,SpringBoard,1288044882,1
573145,B04,com.apple.mobilemail,1288044883,27
573146,B04,SpringBoard,1288044910,5
573147,B04,com.apple.mobilemail,1288044915,4
573148,B04,com.apple.MobileSMS,1288045113,16
573149,B04,SpringBoard,1288045129,47
573150,B04,com.apple.MobileSMS,1288045176,14
573151,B04,com.apple.MobileSMS,1288045645,2
573152,B04,SpringBoard,1288045647,5
573153,B04,com.yelp.yelpiphone,1288045749,14
573154,B04,SpringBoard,1288045850,3
573155,B04,com.apple.MobileSMS,1288047131,14
573156,B04,com.apple.MobileSMS,1288048824,3
573157,B04,SpringBoard,1288048827,2
573158,B04,com.apple.mobileslideshow-Photos,1288048829,4
573159,B04,SpringBoard,1288048833,1
573160,B04,com.apple.mobileslideshow-Camera,1288049731,94
573161,B04,SpringBoard,1288050942,3
573162,B04,SpringBoard,1288051142,8
573163,B04,com.apple.mobileslideshow-Camera,1288051307,2
573164,B04,SpringBoard,1288051309,2
573165,B04,com.apple.mobileslideshow-Camera,1288051311,20
573166,B04,SpringBoard,1288051348,3
573167,B04,com.apple.MobileSMS,1288051387,81
573168,B04,com.apple.MobileSMS,1288051516,2
573169,B04,com.apple.mobilemail,1288052285,2
573170,B04,SpringBoard,1288052287,5
573171,B04,com.apple.mobilephone,1288052292,39
573172,B04,com.apple.mobilemail,1288052331,19
573173,B04,com.apple.mobilesafari,1288052350,16
573174,B04,SpringBoard,1288052366,4
573175,B04,com.facebook.Facebook,1288052370,4
573176,B04,SpringBoard,1288052374,1
573177,B04,com.apple.mobilemail,1288052375,2
573178,B04,SpringBoard,1288052377,1
573179,B04,com.apple.mobilemail,1288052378,8
573180,B04,SpringBoard,1288053708,3
573181,B04,com.pandora,1288055284,2
573182,B04,com.apple.mobilephone,1288058573,2
573183,B04,SpringBoard,1288058575,5
573184,B04,com.apple.mobileslideshow-Camera,1288058580,22
573185,B04,SpringBoard,1288058799,4
573186,B04,com.apple.mobileslideshow-Camera,1288059082,11
573187,B04,SpringBoard,1288059093,15
573188,B04,SpringBoard,1288059853,3
573189,B04,com.apple.mobileslideshow-Camera,1288059856,15
573190,B04,SpringBoard,1288061926,3
573191,B04,SpringBoard,1288062042,16
573192,B04,com.apple.mobileslideshow-Photos,1288062058,51
573193,B04,SpringBoard,1288062109,361
573194,B04,SpringBoard,1288065399,4
573195,B04,com.apple.mobilemail,1288065403,84
573196,B04,SpringBoard,1288065487,2
573197,B04,com.apple.mobilephone,1288065489,10
573198,B04,SpringBoard,1288065499,6
573199,B04,com.facebook.Facebook,1288065505,104
573200,B04,SpringBoard,1288065609,2
573201,B04,com.apple.mobilesafari,1288065611,34
573202,B04,SpringBoard,1288065649,14
573203,B04,SpringBoard,1288065828,2
573204,B04,com.apple.mobilesafari,1288065830,58
573205,B04,SpringBoard,1288065888,15
573206,B04,SpringBoard,1288070026,4
573207,B04,com.apple.MobileSMS,1288070030,107
573208,B04,SpringBoard,1288070701,3
573209,B04,com.apple.mobilemail,1288070704,22
573210,B04,SpringBoard,1288070726,7
573211,B04,com.groupon.grouponapp,1288070733,12
573212,B04,SpringBoard,1288070750,9
573213,B04,com.apple.mobiletimer,1288070759,4
573214,B04,SpringBoard,1288070763,9544
573215,B04,SpringBoard,1288098235,4
573216,B04,com.apple.mobiletimer,1288098259,14
573217,B04,com.apple.mobiletimer,1288100960,11
573218,B04,SpringBoard,1288100971,2
573219,B04,com.apple.mobilemail,1288100973,9
573220,B04,SpringBoard,1288100982,58
573221,B04,com.apple.mobilesafari,1288101040,25
573222,B04,SpringBoard,1288101067,102
573223,B04,SpringBoard,1288102091,2
573224,B04,com.apple.mobilemail,1288102187,23
573225,B04,SpringBoard,1288102210,15
573226,B04,SpringBoard,1288102748,2
573227,B04,com.apple.mobilesafari,1288102750,71
573228,B04,SpringBoard,1288102821,3
573229,B04,com.facebook.Facebook,1288103848,37
573230,B04,SpringBoard,1288103980,1
573231,B04,com.apple.mobilesafari,1288103981,127
573232,B04,SpringBoard,1288104110,15
573233,B04,SpringBoard,1288136738,44
573234,B04,SpringBoard,1288138572,3
573235,B04,SpringBoard,1288138629,15
573236,B04,SpringBoard,1288138763,3
573237,B04,com.apple.MobileSMS,1288138766,8
573238,B04,SpringBoard,1288138774,2
573239,B04,SpringBoard,1288139933,1
573240,B04,com.apple.mobilesafari,1288139934,49
573241,B04,SpringBoard,1288139983,15
573242,B04,com.apple.mobilesafari,1288140002,9
573243,B04,com.apple.mobilemail,1288142291,34
573244,B04,SpringBoard,1288142325,10
573245,B04,com.apple.mobilephone,1288142335,21
573246,B04,com.apple.mobilesafari,1288143056,9
573247,B04,SpringBoard,1288143065,3
573248,B04,com.apple.Maps,1288143068,253
573249,B04,com.apple.MobileSMS,1288146527,20
573250,B04,com.apple.mobilemail,1288146547,10
573251,B04,SpringBoard,1288146557,3
573252,B04,com.facebook.Facebook,1288146560,75
573253,B04,com.apple.MobileSMS,1288146695,14
573254,B04,com.apple.MobileSMS,1288146729,148
573255,B04,SpringBoard,1288146888,15
573256,B04,com.apple.MobileSMS,1288147243,45
573257,B04,SpringBoard,1288147288,15
573258,B04,SpringBoard,1288147558,3
573259,B04,com.apple.mobilemail,1288147561,6
573260,B04,SpringBoard,1288147567,16
573261,B04,SpringBoard,1288158158,2
573262,B04,com.apple.mobilemail,1288158160,33
573263,B04,SpringBoard,1288158193,4
573264,B04,com.facebook.Facebook,1288158197,44
573265,B04,SpringBoard,1288158241,1
573266,B04,com.apple.mobilesafari,1288158242,49
573267,B04,SpringBoard,1288158291,4
573268,B04,com.apple.mobilemail,1288158295,5
573269,B04,SpringBoard,1288158300,6
573270,B04,com.groupon.grouponapp,1288158306,74
573271,B04,SpringBoard,1288158388,15
573272,B04,SpringBoard,1288185629,3
573273,B04,com.apple.mobilesafari,1288186285,2
573274,B04,SpringBoard,1288186287,1
573275,B04,SpringBoard,1288186331,80
573276,B04,com.facebook.Facebook,1288186411,76
573277,B04,SpringBoard,1288186487,15
573278,B04,com.apple.mobilesafari,1288190168,62
573279,B04,SpringBoard,1288190230,1
573280,B04,com.apple.mobilemail,1288190231,54
573281,B04,SpringBoard,1288190285,17
573282,B04,SpringBoard,1288191003,14
573283,B04,SpringBoard,1288191241,3
573284,B04,com.apple.mobilemail,1288191244,27
573285,B04,SpringBoard,1288191271,4
573286,B04,com.facebook.Facebook,1288191275,47
573287,B04,SpringBoard,1288191322,13
573288,B04,com.backflipstudios.ninjump,1288191335,107
573289,B04,SpringBoard,1288191442,6
573290,B04,com.weather.TWC,1288191448,42
573291,B04,com.apple.mobilemail,1288191615,42
573292,B04,SpringBoard,1288191657,2
573293,B04,com.apple.mobilesafari,1288191659,27
573294,B04,SpringBoard,1288191686,6
573295,B04,com.apple.AppStore,1288191692,22
573296,B04,SpringBoard,1288191714,8
573297,B04,com.apple.MobileSMS,1288191722,22
573298,B04,SpringBoard,1288191744,9
573299,B04,com.pointabout.cars,1288192019,3
573300,B04,SpringBoard,1288192022,5
573301,B04,com.apple.MobileSMS,1288193964,2
573302,B04,SpringBoard,1288193966,2
573303,B04,SpringBoard,1288194202,1
573304,B04,com.apple.mobilesafari,1288194203,23
573305,B04,com.apple.mobilesafari,1288194766,100
573306,B04,SpringBoard,1288200424,4
573307,B04,com.weather.TWC,1288200428,30
573308,B04,SpringBoard,1288200458,15
573309,B04,SpringBoard,1288200551,2
573310,B04,com.apple.mobilesafari,1288200553,62
573311,B04,SpringBoard,1288200615,15
573312,B04,com.pandora,1288202382,2
573313,B04,SpringBoard,1288202384,16
573314,B04,SpringBoard,1288203978,3
573315,B04,com.apple.mobilemail,1288203981,36
573316,B04,SpringBoard,1288204017,2
573317,B04,com.apple.mobilesafari,1288204019,12
573318,B04,SpringBoard,1288204031,15
573319,B04,SpringBoard,1288204720,4
573320,B04,com.apple.mobilemail,1288204724,1
573321,B04,SpringBoard,1288204725,6
573322,B04,com.facebook.Facebook,1288204731,63
573323,B04,SpringBoard,1288204794,15
573324,B04,SpringBoard,1288206219,7
573325,B04,com.apple.mobilemail,1288206226,21
573326,B04,SpringBoard,1288206247,15
573327,B04,SpringBoard,1288207758,3
573328,B04,com.apple.MobileSMS,1288207761,287
573329,B04,SpringBoard,1288208048,5
573330,B04,com.facebook.Facebook,1288208053,49
573331,B04,SpringBoard,1288208102,7
573332,B04,com.apple.MobileSMS,1288208109,36
573333,B04,SpringBoard,1288208145,2
573334,B04,com.apple.calculator,1288208147,28
573335,B04,SpringBoard,1288208175,28
573336,B04,com.apple.mobilesafari,1288208203,16
573337,B04,SpringBoard,1288208219,1
573338,B04,com.apple.mobilesafari,1288208220,10
573339,B04,SpringBoard,1288208230,2
573340,B04,com.apple.mobilecal,1288208232,11
573341,B04,SpringBoard,1288208243,2
573342,B04,com.apple.MobileSMS,1288208245,48
573343,B04,SpringBoard,1288208293,1
573344,B04,com.apple.mobilesafari,1288208294,26
573345,B04,com.apple.MobileSMS,1288208358,31
573346,B04,SpringBoard,1288208389,2
573347,B04,com.apple.mobilemail,1288208391,38
573348,B04,com.apple.MobileSMS,1288208447,152
573349,B04,SpringBoard,1288208599,20
573350,B04,com.apple.MobileSMS,1288208717,130
573351,B04,SpringBoard,1288208847,2
573352,B04,com.apple.MobileSMS,1288209231,38
573353,B04,SpringBoard,1288209269,1
573354,B04,com.apple.mobilemail,1288209270,23
573355,B04,com.apple.MobileSMS,1288209390,66
573356,B04,SpringBoard,1288209456,14
573357,B04,com.apple.MobileSMS,1288211851,2
573358,B04,SpringBoard,1288211853,1
573359,B04,com.apple.mobilesafari,1288211854,20
573360,B04,SpringBoard,1288211874,3
573361,B04,com.facebook.Facebook,1288211877,58
573362,B04,SpringBoard,1288211935,15
573363,B04,com.apple.mobileslideshow-Photos,1288211964,114
573364,B04,SpringBoard,1288212080,450
573365,B04,SpringBoard,1288213286,7
573366,B04,com.apple.MobileSMS,1288215675,4
573367,B04,SpringBoard,1288215679,2
573368,B04,SpringBoard,1288216453,4
573369,B04,com.pandora,1288218331,7
573370,B04,com.apple.mobilephone,1288218707,3
573371,B04,SpringBoard,1288218710,2
573372,B04,com.pandora,1288219384,14
573373,B04,SpringBoard,1288219422,5
573374,B04,com.apple.mobilephone,1288219427,9
573375,B04,SpringBoard,1288219436,1
573376,B04,com.apple.mobilesafari,1288219437,17
573377,B04,SpringBoard,1288219454,20
573378,B04,com.apple.MobileSMS,1288219536,14
573379,B04,com.apple.MobileSMS,1288223275,16
573380,B04,SpringBoard,1288223291,7
573381,B04,com.facebook.Facebook,1288223298,3
573382,B04,SpringBoard,1288223633,6
573383,B04,com.apple.MobileSMS,1288224196,25
573384,B04,com.apple.mobilephone,1288224221,2783
573385,B04,SpringBoard,1288227004,7
573386,B04,com.apple.mobilemail,1288227921,8
573387,B04,SpringBoard,1288227929,7
573388,B04,com.apple.MobileSMS,1288232250,5
573389,B04,SpringBoard,1288234128,1
573390,B04,com.apple.mobilephone,1288244472,5
573391,B04,SpringBoard,1288244477,3
573392,B04,com.apple.MobileSMS,1288245722,350
573393,B04,SpringBoard,1288246072,3
573394,B04,com.apple.mobilemail,1288246075,18
573395,B04,SpringBoard,1288246093,1
573396,B04,com.apple.mobilemail,1288246094,9
573397,B04,SpringBoard,1288246103,6
573398,B04,com.groupon.grouponapp,1288246109,69
573399,B04,SpringBoard,1288246178,13
573400,B04,com.pointabout.cars,1288246191,447
573401,B04,SpringBoard,1288246638,10
573402,B04,com.apple.mobilemail,1288246648,1
573403,B04,SpringBoard,1288246649,3
573404,B04,com.apple.mobilesafari,1288246652,24
573405,B04,SpringBoard,1288246676,1
573406,B04,com.apple.mobilesafari,1288246677,18
573407,B04,SpringBoard,1288246695,176
573408,B04,com.apple.mobiletimer,1288246871,33
573409,B04,SpringBoard,1288246904,6504
573410,B04,SpringBoard,1288269888,2
573411,B04,com.apple.mobilemail,1288269890,33
573412,B04,SpringBoard,1288273651,1
573413,B04,com.apple.mobilesafari,1288273652,41
573414,B04,SpringBoard,1288273693,5
573415,B04,com.facebook.Facebook,1288273698,106
